투빅커피,제주특별자치도 제주시 연삼로 401,33.4953667532047,126.534186038875
옹점,제주특별자치도 서귀포시 대정읍 영어도시로 14,33.2736863637616,126.27907139635
인더그린,제주특별자치도 제주시 1100로 3198-20,33.4730041106095,126.485893959402
카페679,제주특별자치도 제주시 조천읍 선교로 679,33.4477838120062,126.703560727306
베네토,제주특별자치도 제주시 신대로8길 5,33.4917701291184,126.495875648353
목리,제주특별자치도 제주시 원노형로 51,33.4840485595967,126.485174595418
에이바우트,제주특별자치도 제주시 첨단로 227,33.452123132035,126.571697551886
에스프레소라운지,제주특별자치도 제주시 한라대학로 1,33.4806427682346,126.472861277428
왓섬,제주특별자치도 제주시 오등4길 3,33.4663011711363,126.52214350967
플라넬,제주특별자치도 서귀포시 남원읍 남원체육관로 326,33.2811464901957,126.720070750821
카페쉬머,제주특별자치도 서귀포시 서호중로 80,33.254035920928,126.52184283963
비자블라썸,제주특별자치도 제주시 구좌읍 비자림로 2244,33.4949233718383,126.809027068007
쿠마리카페,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 21,33.2415704912411,126.333185229386
오블롱,제주특별자치도 제주시 중앙로1길 33,33.5162420616462,126.528430859168
토산부부,제주특별자치도 서귀포시 표선면 토산중앙로16번길 19,33.3088802961673,126.781925290798
커피516,제주특별자치도 서귀포시 516로 11,33.2560626450138,126.577332420788
커피마마퀸,제주특별자치도 제주시 수덕로 69,33.484411275401,126.470664807669
메가엠지씨커피제주삼화초점,제주특별자치도 제주시 화삼로 19,33.5144269419257,126.575216550364
희망써니트농장,제주특별자치도 제주시 신설로9길 42,33.494794613241,126.547614223638
블리,제주특별자치도 제주시 고마로 136,33.5023534422966,126.542548401605
개스토랑,제주특별자치도 제주시 서광로2길 19,33.4984315564746,126.512956583033
마노카페하우스,제주특별자치도 서귀포시 중문상로 97,33.2568647252616,126.427585599386
요거프레소,제주특별자치도 제주시 중앙로 201,33.5015589151621,126.528722446602
올레16들꽃이야기아트공방,제주특별자치도 제주시 애월읍 고성10길 51,33.454459337985,126.420898228904
바닐라파레트,제주특별자치도 제주시 진군길 56-2,33.4771233178063,126.480658288141
미깡창고,제주특별자치도 제주시 애월읍 중산간서로 6710-1,33.4602657713504,126.445177204744
파스쿠찌한림점,제주특별자치도 제주시 한림읍 한림남1길 3,33.4127770229902,126.265432268326
라피아,제주특별자치도 제주시 한림읍 옹포2길 37-91,33.3984932743423,126.252345433458
제이콥에프앤비제주아일랜드점,제주특별자치도 서귀포시 안덕면 한창로 340,33.2900844708787,126.352144551071
바블,제주특별자치도 제주시 광양13길 1,33.4987628362376,126.530900457652
엘파소,제주특별자치도 서귀포시 안덕면 화순로 191-43,33.245377492901,126.32597781956
프렌트립캠프서귀포,제주특별자치도 서귀포시 태평로 363,33.2465049790378,126.560050790265
버터모닝,제주특별자치도 제주시 애월읍 하광로 279,33.4642411400981,126.423012022363
야자나라,제주특별자치도 서귀포시 이어도로 846,33.2357960982107,126.505219896689
메가엠지씨커피제주,제주특별자치도 제주시 고마로 99,33.5056760746156,126.541427264913
카페7,제주특별자치도 제주시 용문로 168,33.508913823598,126.511205989247
쿠킹클래스카페어썸,제주특별자치도 서귀포시 동홍북로 27-7,33.2598966400329,126.571228261947
에퀴드,제주특별자치도 제주시 동광로7길 14,33.5031169902525,126.531623256579
휠스,제주특별자치도 제주시 월성로 19,33.502447732908,126.505064256588
물음표,제주특별자치도 제주시 전농로 54-1,33.5042834242136,126.519033769096
플루메리아,제주특별자치도 서귀포시 법환로38번길 8-2,33.2378859889607,126.512587334631
민트블라썸,제주특별자치도 제주시 중앙로 88-1,33.5103524519533,126.523687423017
아꼬아가게,제주특별자치도 제주시 서사로 9,33.5116249489059,126.520017252331
메가엠지씨커피516도로점,제주특별자치도 서귀포시 516로 188,33.2700076775459,126.585767891026
이면,제주특별자치도 제주시 한림읍 금능5길 13,33.388571838627,126.226611732946
진저,제주특별자치도 제주시 한림읍 한림로 333,33.3937222224027,126.240091999508
매기의추억,제주특별자치도 제주시 한림읍 한림해안로 595,33.4408688347346,126.277712938751
단디다방,제주특별자치도 제주시 한경면 녹차분재로 571,33.3207426292605,126.264455214119
공복정,제주특별자치도 서귀포시 남원읍 한신로531번길 23,33.3201683742756,126.744749143989
카페신산,제주특별자치도 제주시 동광로9길 19,33.5039463103756,126.532373336848
바람,제주특별자치도 제주시 516로 3041-15,33.4466437168472,126.554773364846
